"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,2.413271,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,2.638844,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,2.450745,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,2.174175,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,2.199723,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,2.341454,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,2.493677,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,2.068604,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,1.850662,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,2.3022,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,2.584131,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,3.244153,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,2.958469,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,2.38214,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,2.393717,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,2.857883,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,2.605034,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,2.388098,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,2.606287,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,2.99501,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,3.142511,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,3.000901,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,2.874192,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,1.731685,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,1.267218,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,1.700634,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,2.037313,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,1.708194,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,1.902318,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,2.166536,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,2.057802,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,2.09145,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,2.061531,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,1.869693,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,1.625764,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,2.157435,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,2.716155,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,3.297183,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,3.180352,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,3.318563,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,3.220135,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,3.253106,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,3.154132,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,3.485147,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.152588,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,4.585212,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,4.403975,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,4.130006,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,3.232693,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,1.447733,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,0.6733858,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,0.5022522,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,0.65147,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,0.144327,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,-0.08929626,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,-0.6437586,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,-0.8822888,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,-1.450885,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,-1.032834,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,-0.9837866,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,-0.3178175,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,1.027774,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,1.680981,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,1.783896,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,1.499695,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,1.693011,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,1.692346,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,1.553377,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,0.9536815,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.103064,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,1.000822,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,1.05964,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,1.21432,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,1.190352,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,1.441006,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,1.555692,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,1.857311,,
"G-7","G7","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,2.241576,,
